user_id,item_id,time,type,cate,brand
254421,89440,2016/2/1 0:44,6,8,812
254421,7069,2016/2/1 0:44,6,8,812
227242,155792,2016/2/1 0:44,6,4,453
227242,155792,2016/2/1 0:44,1,4,453
227242,155792,2016/2/1 0:44,6,4,453
227242,155792,2016/2/1 0:44,6,4,453
227242,155792,2016/2/1 0:44,1,4,453
302306,54357,2016/2/1 0:44,1,6,489
302306,54357,2016/2/1 0:44,6,6,489
302306,54357,2016/2/1 0:44,1,6,489
247844,76820,2016/2/1 0:44,6,4,174
209152,5325,2016/2/1 0:44,6,7,589
223401,170400,2016/2/1 0:44,6,5,78
284644,18585,2016/2/1 0:44,6,5,159
284644,18585,2016/2/1 0:44,6,5,159
284644,18585,2016/2/1 0:44,1,5,159
284644,18585,2016/2/1 0:44,1,5,159
223401,170400,2016/2/1 0:44,6,5,78
223401,170400,2016/2/1 0:44,1,5,78
245189,59366,2016/2/1 0:44,6,5,225
245189,59366,2016/2/1 0:44,6,5,225
245189,59366,2016/2/1 0:44,6,5,225
245189,59366,2016/2/1 0:44,1,5,225
245189,59366,2016/2/1 0:44,1,5,225
209152,5325,2016/2/1 0:44,6,7,589
253004,126266,2016/2/1 0:44,1,4,752
253004,126266,2016/2/1 0:44,6,4,752
253004,126266,2016/2/1 0:44,6,4,752
253004,126266,2016/2/1 0:44,1,4,752
211665,65785,2016/2/1 0:44,6,5,693
211665,65785,2016/2/1 0:44,1,5,693
211665,65785,2016/2/1 0:44,6,5,693
211665,65785,2016/2/1 0:44,6,5,693
211665,65785,2016/2/1 0:44,1,5,693
241755,162263,2016/2/1 0:44,6,7,144
241755,162263,2016/2/1 0:44,6,7,144
241755,162263,2016/2/1 0:44,6,7,144
241755,162263,2016/2/1 0:44,6,7,144
254421,168106,2016/2/1 0:44,6,8,812
254421,171182,2016/2/1 0:44,1,8,812
302413,26634,2016/2/1 0:44,1,8,214
302413,26634,2016/2/1 0:44,1,8,214
254421,171182,2016/2/1 0:44,6,8,812
302413,114640,2016/2/1 0:44,6,8,214
254029,32796,2016/2/1 0:44,6,4,675
254029,32796,2016/2/1 0:44,1,4,675
254029,32796,2016/2/1 0:44,6,4,675
254421,168106,2016/2/1 0:44,1,8,812
302413,114640,2016/2/1 0:44,1,8,214
254029,32796,2016/2/1 0:44,1,4,675
254029,32796,2016/2/1 0:44,6,4,675
254421,168106,2016/2/1 0:44,6,8,812
254421,168106,2016/2/1 0:44,1,8,812
302413,114640,2016/2/1 0:44,6,8,214
254421,168106,2016/2/1 0:44,6,8,812
254421,171182,2016/2/1 0:44,6,8,812
254421,7069,2016/2/1 0:44,6,8,812
302413,114640,2016/2/1 0:44,1,8,214
254421,171182,2016/2/1 0:44,6,8,812
254421,171182,2016/2/1 0:44,1,8,812
209278,2072,2016/2/1 0:44,1,6,306
209278,2072,2016/2/1 0:45,6,6,306
236502,159184,2016/2/1 0:45,6,6,124
242392,26229,2016/2/1 0:45,6,9,640
242392,26229,2016/2/1 0:45,6,9,640
209152,5325,2016/2/1 0:45,6,7,589
208995,128309,2016/2/1 0:45,6,8,693
205991,126266,2016/2/1 0:45,1,4,752
240986,5505,2016/2/1 0:45,1,8,214
240986,5505,2016/2/1 0:45,1,8,214
205991,126266,2016/2/1 0:45,1,4,752
205991,126266,2016/2/1 0:45,6,4,752
205991,126266,2016/2/1 0:45,6,4,752
205991,126266,2016/2/1 0:45,6,4,752
283843,85909,2016/2/1 0:45,6,4,159
303468,113494,2016/2/1 0:45,6,4,159
303468,113494,2016/2/1 0:45,6,4,159
303468,113494,2016/2/1 0:45,1,4,159
303468,113494,2016/2/1 0:45,1,4,159
303468,113494,2016/2/1 0:45,6,4,159
303468,113494,2016/2/1 0:45,6,4,159
222222,168828,2016/2/1 0:45,1,7,306
222222,168828,2016/2/1 0:45,6,7,306
222222,168828,2016/2/1 0:45,6,7,306
222222,168828,2016/2/1 0:45,1,7,306
211376,70726,2016/2/1 0:45,1,7,489
211376,70726,2016/2/1 0:45,6,7,489
211376,70726,2016/2/1 0:45,6,7,489
211376,70726,2016/2/1 0:45,1,7,489
227242,155792,2016/2/1 0:45,6,4,453
236969,63206,2016/2/1 0:45,6,4,375
236969,63206,2016/2/1 0:45,6,4,375
284644,116279,2016/2/1 0:45,6,5,408
284644,116279,2016/2/1 0:45,6,5,408
284644,116279,2016/2/1 0:45,1,5,408
284644,116279,2016/2/1 0:45,1,5,408
284644,116279,2016/2/1 0:45,6,5,408
284644,116279,2016/2/1 0:45,6,5,408
236969,63206,2016/2/1 0:45,6,4,375
304798,147989,2016/2/1 0:45,1,8,214
304798,147989,2016/2/1 0:45,6,8,214
304798,147989,2016/2/1 0:45,6,8,214
304798,147989,2016/2/1 0:45,1,8,214
203137,78176,2016/2/1 0:45,6,4,885
203137,78176,2016/2/1 0:45,1,4,885
203137,78176,2016/2/1 0:45,1,4,885
203137,78176,2016/2/1 0:45,6,4,885
203137,78176,2016/2/1 0:45,6,4,885
302306,54357,2016/2/1 0:45,6,6,489
225448,109349,2016/2/1 0:45,6,9,842
302306,54357,2016/2/1 0:45,6,6,489
225448,109349,2016/2/1 0:45,6,9,842
225448,109349,2016/2/1 0:45,6,9,842
225448,109349,2016/2/1 0:45,1,9,842
225448,109349,2016/2/1 0:45,1,9,842
302306,54357,2016/2/1 0:45,6,6,489
211665,65785,2016/2/1 0:45,6,5,693
211665,65785,2016/2/1 0:45,6,5,693
211665,65785,2016/2/1 0:45,6,5,693
209152,5325,2016/2/1 0:45,6,7,589
211665,65785,2016/2/1 0:45,6,5,693
211665,65785,2016/2/1 0:45,6,5,693
304129,113058,2016/2/1 0:45,1,9,489
304129,113058,2016/2/1 0:45,1,9,489
304129,113058,2016/2/1 0:45,6,9,489
304129,113058,2016/2/1 0:45,6,9,489
232845,6533,2016/2/1 0:45,1,8,214
232845,6533,2016/2/1 0:45,6,8,214
232845,6533,2016/2/1 0:45,6,8,214
232845,6533,2016/2/1 0:45,1,8,214
270336,6998,2016/2/1 0:45,1,8,545
270336,6998,2016/2/1 0:45,6,8,545
270336,6998,2016/2/1 0:45,1,8,545
270336,6998,2016/2/1 0:45,6,8,545
254029,32796,2016/2/1 0:45,6,4,675
254029,32796,2016/2/1 0:45,6,4,675
227242,155792,2016/2/1 0:45,2,4,453
223401,156471,2016/2/1 0:45,6,5,78
223401,156471,2016/2/1 0:45,1,5,78
209152,5325,2016/2/1 0:45,6,7,589
253004,170981,2016/2/1 0:45,6,4,453
253004,170981,2016/2/1 0:45,6,4,453
253004,170981,2016/2/1 0:45,1,4,453
223401,156471,2016/2/1 0:45,6,5,78
253004,170981,2016/2/1 0:45,6,4,453
253004,170981,2016/2/1 0:45,1,4,453
243780,124972,2016/2/1 0:45,6,7,563
243780,124972,2016/2/1 0:45,6,7,563
243780,124972,2016/2/1 0:45,1,7,563
243780,124972,2016/2/1 0:45,1,7,563
243780,124972,2016/2/1 0:45,6,7,563
209152,5325,2016/2/1 0:45,6,7,589
245458,131300,2016/2/1 0:45,1,8,693
227242,155792,2016/2/1 0:45,6,4,453
245458,131300,2016/2/1 0:45,6,8,693
227242,155792,2016/2/1 0:45,6,4,453
245458,131300,2016/2/1 0:45,6,8,693
254421,102110,2016/2/1 0:45,1,8,812
254421,7069,2016/2/1 0:45,1,8,812
254421,7069,2016/2/1 0:45,6,8,812
254421,7069,2016/2/1 0:45,1,8,812
254421,102110,2016/2/1 0:45,1,8,812
209152,5325,2016/2/1 0:45,6,7,589
203137,78176,2016/2/1 0:45,1,4,885
240986,5505,2016/2/1 0:45,6,8,214
240986,5505,2016/2/1 0:45,6,8,214
245189,7199,2016/2/1 0:45,6,4,306
245189,7199,2016/2/1 0:45,1,4,306
240986,5505,2016/2/1 0:45,6,8,214
245189,7199,2016/2/1 0:45,1,4,306
240986,5505,2016/2/1 0:45,6,8,214
203137,78176,2016/2/1 0:45,6,4,885
303468,113494,2016/2/1 0:45,1,4,159
245189,7199,2016/2/1 0:45,6,4,306
203137,78176,2016/2/1 0:45,6,4,885
303468,113494,2016/2/1 0:45,1,4,159
245189,7199,2016/2/1 0:45,6,4,306
203137,78176,2016/2/1 0:45,1,4,885
224298,98445,2016/2/1 0:45,1,4,581
225448,99425,2016/2/1 0:45,1,7,489
225448,99425,2016/2/1 0:45,1,7,489
224298,98445,2016/2/1 0:45,6,4,581
225448,99425,2016/2/1 0:45,6,7,489
224298,98445,2016/2/1 0:45,6,4,581
225448,99425,2016/2/1 0:45,6,7,489
225448,99425,2016/2/1 0:45,6,7,489
224298,98445,2016/2/1 0:45,6,4,581
224298,98445,2016/2/1 0:45,6,4,581
224298,98445,2016/2/1 0:45,1,4,581
225448,99425,2016/2/1 0:45,6,7,489
209152,5325,2016/2/1 0:45,6,7,589
285073,128670,2016/2/1 0:45,6,4,675
208995,149854,2016/2/1 0:45,6,8,800
208995,128309,2016/2/1 0:45,6,8,693
208995,149854,2016/2/1 0:45,6,8,800
208995,149854,2016/2/1 0:45,1,8,800
208995,149854,2016/2/1 0:45,1,8,800
208995,149854,2016/2/1 0:45,6,8,800
303037,82103,2016/2/1 0:46,4,4,174
209152,5325,2016/2/1 0:46,6,7,589
200242,22607,2016/2/1 0:46,1,9,302
200242,22607,2016/2/1 0:46,6,9,302
200242,22607,2016/2/1 0:46,6,9,302
200242,22607,2016/2/1 0:46,1,9,302
285073,128670,2016/2/1 0:46,6,4,675
200242,22607,2016/2/1 0:46,6,9,302
245458,131300,2016/2/1 0:46,6,8,693
245458,131300,2016/2/1 0:46,6,8,693
244003,140741,2016/2/1 0:46,1,7,587
244003,140741,2016/2/1 0:46,1,7,587
203137,146189,2016/2/1 0:46,1,4,885
243780,124972,2016/2/1 0:46,1,7,563
203137,146189,2016/2/1 0:46,6,4,885
203137,146189,2016/2/1 0:46,6,4,885
203137,146189,2016/2/1 0:46,1,4,885
203137,146189,2016/2/1 0:46,1,4,885
203137,146189,2016/2/1 0:46,6,4,885
203137,146189,2016/2/1 0:46,1,4,885
203137,146189,2016/2/1 0:46,6,4,885
243780,124972,2016/2/1 0:46,1,7,563
227242,155792,2016/2/1 0:46,6,4,453
271506,49758,2016/2/1 0:46,6,5,479
271506,49758,2016/2/1 0:46,6,5,479
271506,49758,2016/2/1 0:46,6,5,479
271506,98597,2016/2/1 0:46,6,5,479
271506,98597,2016/2/1 0:46,1,5,479
271506,49758,2016/2/1 0:46,6,5,479
271506,49758,2016/2/1 0:46,1,5,479
271506,49758,2016/2/1 0:46,1,5,479
271506,98597,2016/2/1 0:46,6,5,479
271506,98597,2016/2/1 0:46,1,5,479
245189,7199,2016/2/1 0:46,6,4,306
266314,20546,2016/2/1 0:46,6,8,214
245458,131300,2016/2/1 0:46,6,8,693
302306,22140,2016/2/1 0:46,6,6,306
302306,22140,2016/2/1 0:46,1,6,306
302306,22140,2016/2/1 0:46,6,6,306
302306,22140,2016/2/1 0:46,6,6,306
302306,22140,2016/2/1 0:46,1,6,306
304798,116881,2016/2/1 0:46,6,8,214
304798,116881,2016/2/1 0:46,1,8,214
304798,116881,2016/2/1 0:46,6,8,214
221773,99425,2016/2/1 0:46,6,7,489
304798,116881,2016/2/1 0:46,6,8,214
221773,99425,2016/2/1 0:46,1,7,489
304798,116881,2016/2/1 0:46,1,8,214
221773,99425,2016/2/1 0:46,6,7,489
221773,99425,2016/2/1 0:46,1,7,489
254421,102110,2016/2/1 0:46,6,8,812
254421,102110,2016/2/1 0:46,6,8,812
254421,102110,2016/2/1 0:46,6,8,812
281404,31628,2016/2/1 0:46,6,8,214
281404,31628,2016/2/1 0:46,1,8,214
281404,31628,2016/2/1 0:46,1,8,214
232739,88295,2016/2/1 0:46,6,8,489
232739,88295,2016/2/1 0:46,1,8,489
232739,88295,2016/2/1 0:46,6,8,489
232739,88295,2016/2/1 0:46,1,8,489
232739,88295,2016/2/1 0:46,6,8,489
258835,169872,2016/2/1 0:46,6,4,519
258835,169872,2016/2/1 0:46,1,4,519
258835,169872,2016/2/1 0:46,1,4,519
258835,169872,2016/2/1 0:46,6,4,519
258835,169872,2016/2/1 0:46,6,4,519
258835,169872,2016/2/1 0:46,6,4,519
269599,2378,2016/2/1 0:46,6,7,306
300556,165016,2016/2/1 0:46,6,8,214
300556,165016,2016/2/1 0:46,1,8,214
300556,165016,2016/2/1 0:46,6,8,214
300556,165016,2016/2/1 0:46,6,8,214
300556,165016,2016/2/1 0:46,1,8,214
244003,140741,2016/2/1 0:46,1,7,587
244003,140741,2016/2/1 0:46,1,7,587
221773,99425,2016/2/1 0:46,6,7,489
221773,99425,2016/2/1 0:46,1,7,489
221773,99425,2016/2/1 0:46,6,7,489
221773,99425,2016/2/1 0:46,1,7,489
221773,99425,2016/2/1 0:46,6,7,489
211665,110904,2016/2/1 0:46,1,5,693
211665,110904,2016/2/1 0:46,6,5,693
211665,65785,2016/2/1 0:46,1,5,693
211665,65785,2016/2/1 0:46,6,5,693
211665,65785,2016/2/1 0:46,1,5,693
211665,110904,2016/2/1 0:46,6,5,693
211665,65785,2016/2/1 0:46,6,5,693
211665,65785,2016/2/1 0:46,6,5,693
211665,110904,2016/2/1 0:46,6,5,693
211665,110904,2016/2/1 0:46,1,5,693
283843,1203,2016/2/1 0:46,1,4,200
283843,1203,2016/2/1 0:46,6,4,200
283843,1203,2016/2/1 0:46,1,4,200
283843,1203,2016/2/1 0:46,6,4,200
221773,99425,2016/2/1 0:46,2,7,489
232180,113675,2016/2/1 0:46,1,4,453
245189,7199,2016/2/1 0:46,6,4,306
232180,113675,2016/2/1 0:46,6,4,453
211665,33726,2016/2/1 0:46,1,6,693
211665,110899,2016/2/1 0:46,1,5,693
211665,33726,2016/2/1 0:46,1,6,693
211665,33726,2016/2/1 0:46,6,6,693
211665,33726,2016/2/1 0:46,6,6,693
211665,33726,2016/2/1 0:46,6,6,693
211665,110899,2016/2/1 0:46,1,5,693
210808,87008,2016/2/1 0:46,1,9,306
253711,51938,2016/2/1 0:46,1,4,885
253711,51938,2016/2/1 0:46,1,4,885
210808,87008,2016/2/1 0:46,6,9,306
210808,87008,2016/2/1 0:46,6,9,306
253711,51938,2016/2/1 0:46,6,4,885
253711,51938,2016/2/1 0:46,6,4,885
253711,51938,2016/2/1 0:46,6,4,885
210808,87008,2016/2/1 0:46,6,9,306
210808,87008,2016/2/1 0:46,1,9,306
266591,126266,2016/2/1 0:46,6,4,752
266591,126266,2016/2/1 0:46,6,4,752
225448,20808,2016/2/1 0:46,6,9,640
266591,126266,2016/2/1 0:46,6,4,752
266591,126266,2016/2/1 0:46,1,4,752
225448,20808,2016/2/1 0:46,6,9,640
225448,20808,2016/2/1 0:46,1,9,640
266591,126266,2016/2/1 0:46,1,4,752
225448,20808,2016/2/1 0:46,1,9,640
225448,20808,2016/2/1 0:46,6,9,640
271506,114568,2016/2/1 0:46,1,5,479
271506,114568,2016/2/1 0:46,1,5,479
271506,114568,2016/2/1 0:46,6,5,479
271506,86551,2016/2/1 0:46,6,5,479
271506,86551,2016/2/1 0:46,6,5,479
271506,86551,2016/2/1 0:46,1,5,479
271506,114568,2016/2/1 0:46,6,5,479
232180,113675,2016/2/1 0:46,6,4,453
271506,86551,2016/2/1 0:46,1,5,479
285073,128670,2016/2/1 0:46,2,4,675
285073,128670,2016/2/1 0:46,6,4,675
208995,149854,2016/2/1 0:46,6,8,800
239614,8875,2016/2/1 0:46,6,4,36
239614,8875,2016/2/1 0:46,6,4,36
208995,128309,2016/2/1 0:46,1,8,693
208995,128309,2016/2/1 0:46,1,8,693
239614,8875,2016/2/1 0:46,6,4,36
239614,8875,2016/2/1 0:46,6,4,36
239614,8875,2016/2/1 0:46,6,4,36
239614,8875,2016/2/1 0:46,1,4,36
239614,8875,2016/2/1 0:46,1,4,36
231760,30479,2016/2/1 0:47,1,7,216
231760,30479,2016/2/1 0:47,1,7,216
231760,30479,2016/2/1 0:47,6,7,216
231760,30479,2016/2/1 0:47,6,7,216
231760,30479,2016/2/1 0:47,6,7,216
231760,30479,2016/2/1 0:47,6,7,216
231760,30479,2016/2/1 0:47,1,7,216
231760,30479,2016/2/1 0:47,1,7,216
254421,168106,2016/2/1 0:47,6,8,812
254421,168106,2016/2/1 0:47,6,8,812
254421,168106,2016/2/1 0:47,1,8,812
254421,168106,2016/2/1 0:47,6,8,812
254421,168106,2016/2/1 0:47,6,8,812
254421,168106,2016/2/1 0:47,1,8,812
254421,168106,2016/2/1 0:47,6,8,812
254421,168106,2016/2/1 0:47,6,8,812
217769,12564,2016/2/1 0:47,6,8,214
217769,12564,2016/2/1 0:47,6,8,214
217769,12564,2016/2/1 0:47,6,8,214
217769,12564,2016/2/1 0:47,1,8,214
217769,12564,2016/2/1 0:47,1,8,214
217769,12564,2016/2/1 0:47,6,8,214
281404,31628,2016/2/1 0:47,6,8,214
281404,31628,2016/2/1 0:47,6,8,214
281404,31628,2016/2/1 0:47,6,8,214
283843,19123,2016/2/1 0:47,6,4,200
283843,19123,2016/2/1 0:47,6,4,200
281404,31628,2016/2/1 0:47,1,8,214
281404,31628,2016/2/1 0:47,1,8,214
283843,19123,2016/2/1 0:47,1,4,200
283843,19123,2016/2/1 0:47,1,4,200
232739,88295,2016/2/1 0:47,1,8,489
232739,88295,2016/2/1 0:47,6,8,489
232739,88295,2016/2/1 0:47,1,8,489
221773,85764,2016/2/1 0:47,1,9,489
221773,99425,2016/2/1 0:47,6,7,489
221773,99425,2016/2/1 0:47,6,7,489
221773,99425,2016/2/1 0:47,6,7,489
221773,99425,2016/2/1 0:47,1,7,489
221773,85764,2016/2/1 0:47,1,9,489
221773,99425,2016/2/1 0:47,1,7,489
221773,99425,2016/2/1 0:47,6,7,489
253801,140034,2016/2/1 0:47,1,4,675
253801,140034,2016/2/1 0:47,1,4,675
253801,32796,2016/2/1 0:47,1,4,675
253801,32796,2016/2/1 0:47,1,4,675
221773,99425,2016/2/1 0:47,1,7,489
304129,33629,2016/2/1 0:47,6,9,489
221773,99425,2016/2/1 0:47,6,7,489
304129,33629,2016/2/1 0:47,1,9,489
304129,33629,2016/2/1 0:47,6,9,489
221773,38604,2016/2/1 0:47,1,9,489
304129,33629,2016/2/1 0:47,1,9,489
221773,85764,2016/2/1 0:47,6,9,489
221773,38604,2016/2/1 0:47,1,9,489
304129,33629,2016/2/1 0:47,6,9,489
221773,85764,2016/2/1 0:47,6,9,489
221773,99425,2016/2/1 0:47,1,7,489
211665,110899,2016/2/1 0:47,6,5,693
211665,158230,2016/2/1 0:47,6,6,693
211665,110899,2016/2/1 0:47,6,5,693
211665,110899,2016/2/1 0:47,6,5,693
211665,110899,2016/2/1 0:47,6,5,693
211665,110899,2016/2/1 0:47,6,5,693
211665,158230,2016/2/1 0:47,1,6,693
211665,158230,2016/2/1 0:47,1,6,693
211665,158230,2016/2/1 0:47,6,6,693
223401,114568,2016/2/1 0:47,6,5,479
223401,114568,2016/2/1 0:47,6,5,479
302306,22140,2016/2/1 0:47,6,6,306
302306,22140,2016/2/1 0:47,6,6,306
266591,113494,2016/2/1 0:47,1,4,159
266591,113494,2016/2/1 0:47,1,4,159
266591,113494,2016/2/1 0:47,6,4,159
266591,113494,2016/2/1 0:47,6,4,159
266591,137100,2016/2/1 0:47,1,4,230
266591,137100,2016/2/1 0:47,1,4,230
272873,136295,2016/2/1 0:47,6,8,375
266591,113494,2016/2/1 0:47,6,4,159
272873,136295,2016/2/1 0:47,6,8,375
272873,136295,2016/2/1 0:47,6,8,375
272873,136295,2016/2/1 0:47,1,8,375
272873,136295,2016/2/1 0:47,1,8,375
232180,24048,2016/2/1 0:47,1,4,36
299364,107481,2016/2/1 0:47,6,7,741
299364,107481,2016/2/1 0:47,6,7,741
299364,107481,2016/2/1 0:47,1,7,741
299364,107481,2016/2/1 0:47,1,7,741
225448,20808,2016/2/1 0:47,6,9,640
299364,107481,2016/2/1 0:47,6,7,741
299364,121665,2016/2/1 0:47,6,7,489
299364,121665,2016/2/1 0:47,6,7,489
299364,121665,2016/2/1 0:47,1,7,489
299364,107481,2016/2/1 0:47,1,7,741
299364,121665,2016/2/1 0:47,1,7,489
299364,121665,2016/2/1 0:47,6,7,489
299364,121665,2016/2/1 0:47,6,7,489
232180,24048,2016/2/1 0:47,6,4,36
299364,107481,2016/2/1 0:47,1,7,741
299364,107481,2016/2/1 0:47,1,7,741
299364,107481,2016/2/1 0:47,1,7,741
223401,114568,2016/2/1 0:47,1,5,479
231760,30479,2016/2/1 0:47,1,7,216
231760,30479,2016/2/1 0:47,1,7,216
231760,30479,2016/2/1 0:47,6,7,216
232180,24048,2016/2/1 0:47,6,4,36
232180,140458,2016/2/1 0:47,6,4,36
232180,140458,2016/2/1 0:47,1,4,36
220939,32796,2016/2/1 0:47,6,4,675
220939,32796,2016/2/1 0:47,1,4,675
220939,32796,2016/2/1 0:47,6,4,675
220939,32796,2016/2/1 0:47,1,4,675
220939,32796,2016/2/1 0:47,6,4,675
272819,164211,2016/2/1 0:47,6,8,30
272819,164211,2016/2/1 0:47,6,8,30
272819,164211,2016/2/1 0:47,6,8,30
221773,99425,2016/2/1 0:47,1,7,489
221773,99425,2016/2/1 0:47,1,7,489
221773,38604,2016/2/1 0:47,6,9,489
221773,38604,2016/2/1 0:47,6,9,489
221773,38604,2016/2/1 0:47,6,9,489
283843,89041,2016/2/1 0:47,6,4,200
283843,89041,2016/2/1 0:47,1,4,200
283843,89041,2016/2/1 0:47,6,4,200
283843,23757,2016/2/1 0:47,1,4,200
283843,23757,2016/2/1 0:47,6,4,200
283843,89041,2016/2/1 0:47,1,4,200
283843,23757,2016/2/1 0:47,6,4,200
283843,23757,2016/2/1 0:47,1,4,200
283843,23757,2016/2/1 0:47,6,4,200
285548,115215,2016/2/1 0:47,6,8,800
285548,115215,2016/2/1 0:47,6,8,800
285548,115215,2016/2/1 0:47,1,8,800
285548,115215,2016/2/1 0:47,1,8,800
285548,115215,2016/2/1 0:47,6,8,800
208995,131777,2016/2/1 0:47,1,8,677
208995,131777,2016/2/1 0:47,6,8,677
208995,131777,2016/2/1 0:47,1,8,677
208995,128309,2016/2/1 0:47,6,8,693
208995,131777,2016/2/1 0:47,6,8,677
208995,131777,2016/2/1 0:47,6,8,677
208995,131777,2016/2/1 0:47,6,8,677
244003,140741,2016/2/1 0:47,1,7,587
244003,140741,2016/2/1 0:47,1,7,587
249028,93169,2016/2/1 0:47,2,8,214
244200,72348,2016/2/1 0:47,6,5,159
244200,72348,2016/2/1 0:47,6,5,159
244200,72348,2016/2/1 0:47,6,5,159
244200,72348,2016/2/1 0:47,1,5,159
244200,72348,2016/2/1 0:47,1,5,159
244200,72348,2016/2/1 0:47,6,5,159
244200,72348,2016/2/1 0:47,6,5,159
232180,140458,2016/2/1 0:47,6,4,36
211665,19253,2016/2/1 0:47,6,5,306
227242,53374,2016/2/1 0:47,6,4,890
271506,86551,2016/2/1 0:47,6,5,479
211665,19253,2016/2/1 0:47,1,5,306
227242,53374,2016/2/1 0:47,6,4,890
227242,53374,2016/2/1 0:47,6,4,890
227242,53374,2016/2/1 0:47,6,4,890
211665,19253,2016/2/1 0:47,1,5,306
227242,53374,2016/2/1 0:47,1,4,890
271506,86551,2016/2/1 0:47,1,5,479
271506,86551,2016/2/1 0:47,1,5,479
227242,155792,2016/2/1 0:47,6,4,453
211665,65785,2016/2/1 0:47,1,5,693
211665,65785,2016/2/1 0:47,1,5,693
227242,53374,2016/2/1 0:47,1,4,890
211665,158230,2016/2/1 0:47,6,6,693
227242,53374,2016/2/1 0:47,6,4,890
211665,19253,2016/2/1 0:47,6,5,306
211665,19253,2016/2/1 0:47,6,5,306
271506,86551,2016/2/1 0:47,6,5,479
248868,51938,2016/2/1 0:47,1,4,885
248868,51938,2016/2/1 0:47,6,4,885
248868,51938,2016/2/1 0:47,6,4,885
248868,51938,2016/2/1 0:47,6,4,885
248868,51938,2016/2/1 0:47,1,4,885
248868,51938,2016/2/1 0:47,1,4,885
248868,51938,2016/2/1 0:47,6,4,885
248868,51938,2016/2/1 0:47,1,4,885
248868,51938,2016/2/1 0:47,6,4,885
248868,51938,2016/2/1 0:47,1,4,885
248868,51938,2016/2/1 0:47,6,4,885
248868,51938,2016/2/1 0:47,6,4,885
285073,137100,2016/2/1 0:47,3,4,230
248868,51938,2016/2/1 0:47,1,4,885
248868,51938,2016/2/1 0:47,1,4,885
248868,51938,2016/2/1 0:47,1,4,885
304129,33629,2016/2/1 0:47,1,9,489
304129,33629,2016/2/1 0:47,1,9,489
284551,11036,2016/2/1 0:47,1,9,640
284551,11036,2016/2/1 0:47,1,9,640
284551,11036,2016/2/1 0:47,1,9,640
284551,11036,2016/2/1 0:47,1,9,640
303037,164258,2016/2/1 0:47,6,8,214
303037,164258,2016/2/1 0:47,6,8,214
303037,63006,2016/2/1 0:47,6,8,214
303037,63006,2016/2/1 0:47,6,8,214
303037,63006,2016/2/1 0:47,1,8,214
303037,63006,2016/2/1 0:47,1,8,214
303037,164258,2016/2/1 0:47,6,8,214
239614,79616,2016/2/1 0:47,1,4,36
239614,79616,2016/2/1 0:47,1,4,36
303037,164258,2016/2/1 0:47,6,8,214
303037,63006,2016/2/1 0:47,6,8,214
239614,79616,2016/2/1 0:47,6,4,36
239614,79616,2016/2/1 0:47,6,4,36
303037,164258,2016/2/1 0:47,6,8,214
303037,164258,2016/2/1 0:47,6,8,214
239614,79616,2016/2/1 0:47,6,4,36
303037,63006,2016/2/1 0:47,6,8,214
245458,44854,2016/2/1 0:47,1,8,30
245458,44854,2016/2/1 0:47,6,8,30
245458,44854,2016/2/1 0:47,6,8,30
272873,136295,2016/2/1 0:47,6,8,375
299364,107481,2016/2/1 0:47,1,7,741
266591,137100,2016/2/1 0:47,6,4,230
266591,137100,2016/2/1 0:47,6,4,230
266591,137100,2016/2/1 0:47,6,4,230
266591,137100,2016/2/1 0:47,6,4,230
266591,137100,2016/2/1 0:47,6,4,230
299364,107481,2016/2/1 0:47,1,7,741
253004,170981,2016/2/1 0:47,1,4,453
253004,170981,2016/2/1 0:47,1,4,453
235909,78694,2016/2/1 0:48,1,8,244
235909,78694,2016/2/1 0:48,1,8,244
235641,135124,2016/2/1 0:48,1,7,587
235641,135124,2016/2/1 0:48,1,7,587
235641,135124,2016/2/1 0:48,6,7,587
235641,22947,2016/2/1 0:48,1,7,587
235909,78694,2016/2/1 0:48,6,8,244
235641,22947,2016/2/1 0:48,1,7,587
235909,78694,2016/2/1 0:48,6,8,244
235641,22947,2016/2/1 0:48,6,7,587
235641,22947,2016/2/1 0:48,6,7,587
235909,78694,2016/2/1 0:48,6,8,244
235641,135124,2016/2/1 0:48,6,7,587
210808,87008,2016/2/1 0:48,1,9,306
210808,87008,2016/2/1 0:48,1,9,306
233763,32796,2016/2/1 0:48,1,4,675
233763,32796,2016/2/1 0:48,6,4,675
233763,32796,2016/2/1 0:48,1,4,675
238486,65749,2016/2/1 0:48,1,4,36
221773,96959,2016/2/1 0:48,1,9,489
221773,96959,2016/2/1 0:48,1,9,489
238486,65749,2016/2/1 0:48,6,4,36
209278,2072,2016/2/1 0:48,6,6,306
231760,30479,2016/2/1 0:48,1,7,216
231760,30479,2016/2/1 0:48,1,7,216
284360,30383,2016/2/1 0:48,6,5,263
284360,59366,2016/2/1 0:48,6,5,225
284360,30383,2016/2/1 0:48,1,5,263
284360,30383,2016/2/1 0:48,1,5,263
281404,31628,2016/2/1 0:48,1,8,214
284360,59366,2016/2/1 0:48,1,5,225
284360,59366,2016/2/1 0:48,6,5,225
244003,140741,2016/2/1 0:48,6,7,587
281404,31628,2016/2/1 0:48,1,8,214
284360,59366,2016/2/1 0:48,1,5,225
245458,44854,2016/2/1 0:48,6,8,30
284360,30383,2016/2/1 0:48,6,5,263
245458,142140,2016/2/1 0:48,1,8,30
