user_sk,user_id,user_lv_cd,gender,age
49278,249278,5,0,23
49279,249279,5,1,25
49280,249280,4,0,36
49281,249281,4,0,41
49282,249282,4,1,32
49283,249283,2,1,43
49284,249284,2,1,19
49285,249285,4,1,33
49286,249286,5,0,74
49287,249287,3,0,20
49288,249288,5,0,25
49289,249289,5,1,72
49290,249290,5,0,23
49291,249291,4,0,52
49292,249292,4,0,47
49293,249293,5,0,42
49294,249294,4,0,55
49295,249295,5,1,58
49296,249296,3,1,74
49297,249297,4,1,71
49298,249298,4,1,46
49299,249299,5,1,48
49300,249300,4,1,18
49301,249301,4,0,45
49302,249302,3,1,21
49303,249303,4,0,24
49304,249304,4,0,53
49305,249305,5,0,22
49306,249306,5,1,60
49307,249307,4,1,46
49308,249308,4,0,23
49309,249309,4,1,55
49310,249310,4,0,72
49311,249311,5,1,58
49312,249312,4,1,49
49313,249313,4,0,30
49314,249314,5,0,63
49315,249315,4,0,18
49316,249316,4,1,57
49317,249317,3,1,37
49318,249318,4,1,21
49319,249319,3,0,19
49320,249320,5,0,73
49321,249321,4,0,65
49322,249322,4,1,23
49323,249323,5,1,67
49324,249324,5,1,34
49325,249325,4,1,24
49326,249326,3,0,32
49327,249327,3,1,74
49328,249328,3,1,39
49329,249329,5,1,47
49330,249330,2,1,62
49331,249331,3,1,40
49332,249332,5,0,48
49333,249333,4,0,74
49334,249334,4,0,20
49335,249335,4,1,37
49336,249336,4,0,73
49337,249337,4,0,28
49338,249338,5,1,60
49339,249339,5,0,39
49340,249340,3,1,53
49341,249341,4,0,68
49342,249342,4,0,19
49343,249343,3,0,47
49344,249344,5,1,21
49345,249345,4,1,55
49346,249346,3,1,16
49347,249347,5,0,41
49348,249348,5,0,67
49349,249349,5,0,19
49350,249350,3,0,52
49351,249351,3,1,54
49352,249352,3,0,41
49353,249353,5,0,39
49354,249354,4,1,28
49355,249355,4,1,26
49356,249356,4,0,32
49357,249357,3,1,16
49358,249358,3,1,42
49359,249359,4,0,50
49360,249360,5,1,58
49361,249361,5,0,55
49362,249362,5,1,47
49363,249363,3,1,29
49364,249364,4,1,50
49365,249365,4,0,36
49366,249366,4,1,54
49367,249367,5,0,42
49368,249368,5,0,24
49369,249369,4,1,54
49370,249370,5,1,66
49371,249371,4,0,50
49372,249372,5,1,30
49373,249373,5,1,72
49374,249374,3,0,20
49375,249375,1,1,47
49376,249376,4,1,40
49377,249377,3,1,36
49378,249378,5,0,20
49379,249379,4,1,44
49380,249380,4,0,59
49381,249381,2,1,38
49382,249382,3,1,44
49383,249383,4,0,32
49384,249384,3,0,24
49385,249385,3,0,31
49386,249386,4,1,69
49387,249387,5,0,47
49388,249388,4,1,43
49389,249389,4,1,19
49390,249390,3,1,60
49391,249391,5,1,64
49392,249392,4,1,66
49393,249393,5,1,67
49394,249394,5,0,58
49395,249395,4,0,36
49396,249396,5,1,74
49397,249397,3,1,54
49398,249398,3,1,22
49399,249399,4,0,33
49400,249400,4,0,25
49401,249401,5,1,67
49402,249402,2,1,72
49403,249403,4,1,22
49404,249404,3,1,33
49405,249405,4,0,34
49406,249406,4,1,45
49407,249407,2,1,28
49408,249408,3,0,52
49409,249409,3,0,68
49410,249410,4,1,36
49411,249411,3,1,33
49412,249412,5,0,23
49413,249413,4,1,75
49414,249414,5,1,55
49415,249415,5,0,33
49416,249416,4,0,36
49417,249417,4,1,74
49418,249418,4,1,43
49419,249419,4,0,62
49420,249420,4,0,34
49421,249421,4,1,36
49422,249422,4,1,46
49423,249423,4,1,42
49424,249424,4,1,70
49425,249425,5,1,48
49426,249426,5,0,45
49427,249427,2,1,54
49428,249428,3,0,68
49429,249429,4,0,25
49430,249430,4,1,22
49431,249431,4,1,48
49432,249432,4,0,69
49433,249433,4,0,33
49434,249434,4,0,30
49435,249435,4,1,75
49436,249436,5,0,52
49437,249437,1,0,69
49438,249438,2,0,75
49439,249439,2,1,17
49440,249440,1,1,42
49441,249441,5,0,45
49442,249442,5,0,72
49443,249443,4,0,42
49444,249444,5,0,23
49445,249445,5,0,51
49446,249446,5,1,62
49447,249447,4,1,47
49448,249448,5,1,64
49449,249449,3,0,36
49450,249450,5,0,37
49451,249451,5,0,18
49452,249452,3,1,32
49453,249453,3,0,49
49454,249454,4,0,41
49455,249455,5,0,74
49456,249456,4,1,19
49457,249457,5,0,57
49458,249458,4,0,21
49459,249459,5,0,31
49460,249460,3,1,41
49461,249461,3,1,34
49462,249462,3,1,45
49463,249463,4,1,34
49464,249464,5,0,55
49465,249465,5,1,27
49466,249466,5,1,54
49467,249467,4,1,53
49468,249468,4,0,25
49469,249469,5,1,58
49470,249470,4,0,56
49471,249471,3,1,41
49472,249472,5,0,74
49473,249473,4,0,46
49474,249474,5,1,72
49475,249475,5,0,27
49476,249476,4,1,40
49477,249477,3,0,36
49478,249478,5,1,53
49479,249479,4,0,70
49480,249480,5,1,27
49481,249481,3,1,63
49482,249482,4,1,56
49483,249483,3,1,72
49484,249484,5,1,37
49485,249485,4,0,72
49486,249486,4,1,28
49487,249487,4,1,28
49488,249488,4,0,67
49489,249489,2,0,25
49490,249490,5,0,17
49491,249491,4,0,38
49492,249492,5,0,16
49493,249493,4,0,54
49494,249494,4,0,68
49495,249495,4,0,63
49496,249496,5,0,26
49497,249497,2,1,43
49498,249498,4,0,33
49499,249499,4,1,19
49500,249500,3,1,21
49501,249501,5,0,43
49502,249502,4,1,30
49503,249503,4,0,16
49504,249504,5,0,21
49505,249505,3,1,68
49506,249506,4,1,50
49507,249507,3,1,45
49508,249508,1,0,46
49509,249509,3,1,65
49510,249510,5,1,39
49511,249511,4,1,46
49512,249512,5,0,44
49513,249513,3,1,61
49514,249514,3,0,31
49515,249515,5,0,33
49516,249516,3,1,56
49517,249517,4,0,20
49518,249518,4,1,16
49519,249519,4,1,17
49520,249520,5,0,36
49521,249521,3,0,71
49522,249522,4,1,30
49523,249523,5,1,57
49524,249524,5,0,35
49525,249525,4,0,27
49526,249526,5,1,31
49527,249527,3,1,20
49528,249528,5,1,56
49529,249529,5,0,25
49530,249530,3,1,42
49531,249531,4,1,53
49532,249532,5,0,20
49533,249533,4,0,33
49534,249534,5,0,41
49535,249535,3,0,47
49536,249536,1,0,18
49537,249537,3,1,39
49538,249538,4,0,30
49539,249539,4,1,71
49540,249540,5,0,47
49541,249541,4,1,37
49542,249542,4,0,50
49543,249543,5,1,35
49544,249544,3,1,55
49545,249545,5,1,22
49546,249546,4,1,21
49547,249547,2,0,67
49548,249548,5,1,22
49549,249549,4,0,21
49550,249550,4,0,20
49551,249551,4,0,71
49552,249552,2,1,56
49553,249553,4,0,26
49554,249554,5,1,32
49555,249555,5,1,39
49556,249556,3,0,65
49557,249557,5,1,54
49558,249558,3,1,64
49559,249559,5,1,54
49560,249560,5,0,58
49561,249561,4,1,57
49562,249562,5,1,69
49563,249563,2,1,62
49564,249564,5,1,47
49565,249565,2,1,32
49566,249566,5,1,58
49567,249567,5,0,51
49568,249568,3,0,41
49569,249569,5,0,68
49570,249570,3,0,25
49571,249571,3,1,31
49572,249572,5,0,59
49573,249573,4,0,43
49574,249574,4,0,36
49575,249575,4,1,60
49576,249576,5,1,21
49577,249577,4,0,47
49578,249578,5,0,21
49579,249579,3,0,32
49580,249580,3,1,17
49581,249581,5,1,38
49582,249582,4,1,51
49583,249583,5,0,52
49584,249584,3,0,57
49585,249585,2,1,55
49586,249586,4,0,46
49587,249587,4,0,26
49588,249588,4,0,39
49589,249589,3,0,43
49590,249590,5,1,18
49591,249591,5,0,67
49592,249592,4,1,69
49593,249593,5,1,19
49594,249594,5,0,27
49595,249595,4,0,71
49596,249596,4,0,43
49597,249597,5,1,64
49598,249598,5,1,45
49599,249599,4,1,16
49600,249600,4,1,61
49601,249601,4,0,58
49602,249602,3,0,45
49603,249603,5,0,22
49604,249604,4,1,47
49605,249605,3,0,30
49606,249606,5,1,44
49607,249607,3,0,48
49608,249608,5,0,56
49609,249609,5,0,27
49610,249610,3,1,68
49611,249611,5,1,24
49612,249612,3,0,16
49613,249613,5,1,45
49614,249614,4,0,37
49615,249615,3,1,55
49616,249616,5,0,48
49617,249617,5,0,49
49618,249618,4,1,74
49619,249619,3,0,53
49620,249620,5,0,54
49621,249621,1,0,31
49622,249622,5,1,46
49623,249623,3,1,29
49624,249624,5,1,35
49625,249625,5,1,74
49626,249626,5,0,40
49627,249627,3,1,51
49628,249628,5,0,69
49629,249629,1,0,67
49630,249630,3,1,62
49631,249631,3,0,52
49632,249632,5,1,66
49633,249633,5,0,60
49634,249634,4,0,26
49635,249635,2,0,45
49636,249636,4,1,62
49637,249637,4,1,65
49638,249638,4,0,57
49639,249639,4,1,58
49640,249640,3,0,37
49641,249641,5,0,36
49642,249642,3,0,45
49643,249643,3,0,46
49644,249644,4,1,53
49645,249645,4,0,60
49646,249646,4,1,30
49647,249647,4,0,43
49648,249648,3,1,40
49649,249649,3,1,53
49650,249650,5,1,28
49651,249651,3,0,32
49652,249652,4,0,26
49653,249653,4,0,62
49654,249654,3,0,23
49655,249655,5,0,46
49656,249656,4,0,28
49657,249657,4,0,32
49658,249658,4,0,75
49659,249659,5,0,26
49660,249660,5,1,39
49661,249661,3,0,72
49662,249662,5,1,32
49663,249663,4,1,46
49664,249664,2,1,73
49665,249665,5,1,44
49666,249666,5,0,19
49667,249667,3,0,22
49668,249668,3,1,33
49669,249669,4,0,41
49670,249670,5,0,18
49671,249671,4,0,43
49672,249672,2,0,30
49673,249673,3,0,72
49674,249674,3,1,22
49675,249675,4,1,47
49676,249676,5,0,28
49677,249677,5,1,52
49678,249678,4,1,42
49679,249679,4,1,44
49680,249680,3,0,30
49681,249681,3,0,71
49682,249682,2,0,61
49683,249683,3,0,41
49684,249684,3,1,32
49685,249685,4,0,50
49686,249686,4,0,67
49687,249687,4,0,28
49688,249688,4,0,44
49689,249689,4,1,43
49690,249690,3,0,54
49691,249691,5,1,73
49692,249692,4,1,57
49693,249693,3,1,46
49694,249694,4,0,19
49695,249695,3,1,48
49696,249696,5,0,34
49697,249697,4,1,67
49698,249698,5,0,63
49699,249699,5,1,73
49700,249700,3,1,63
49701,249701,3,1,33
49702,249702,5,0,28
49703,249703,5,0,19
49704,249704,4,0,30
49705,249705,4,1,38
49706,249706,3,1,67
49707,249707,4,0,45
49708,249708,5,1,25
49709,249709,5,1,50
49710,249710,5,1,74
49711,249711,4,1,65
49712,249712,5,1,23
49713,249713,5,0,36
49714,249714,4,1,18
49715,249715,4,1,23
49716,249716,5,1,69
49717,249717,3,1,74
49718,249718,5,1,58
49719,249719,4,0,57
49720,249720,5,1,23
49721,249721,3,0,30
49722,249722,5,0,68
49723,249723,4,0,26
49724,249724,5,1,24
49725,249725,4,1,31
49726,249726,5,0,38
49727,249727,5,1,35
49728,249728,4,0,58
49729,249729,3,1,63
49730,249730,4,0,74
49731,249731,3,0,44
49732,249732,3,0,26
49733,249733,5,0,46
49734,249734,4,1,71
49735,249735,3,0,56
49736,249736,5,0,50
49737,249737,4,0,71
49738,249738,2,0,55
49739,249739,4,1,40
49740,249740,4,0,31
49741,249741,5,0,36
49742,249742,5,0,58
49743,249743,4,0,58
49744,249744,4,1,40
49745,249745,4,0,60
49746,249746,5,0,28
49747,249747,3,1,66
49748,249748,3,1,33
49749,249749,3,1,73
49750,249750,5,1,18
49751,249751,3,1,53
49752,249752,4,0,72
49753,249753,2,1,39
49754,249754,3,1,71
49755,249755,3,1,27
49756,249756,5,0,25
49757,249757,3,0,42
49758,249758,5,1,20
49759,249759,4,1,45
49760,249760,5,1,45
49761,249761,3,1,66
49762,249762,3,1,30
49763,249763,4,1,39
49764,249764,4,0,17
49765,249765,4,1,43
49766,249766,2,1,40
49767,249767,3,0,43
49768,249768,2,1,61
49769,249769,3,0,72
49770,249770,3,0,66
49771,249771,3,1,42
49772,249772,2,0,54
49773,249773,4,1,46
49774,249774,4,0,46
49775,249775,5,1,36
49776,249776,3,0,19
49777,249777,3,1,50
49778,249778,5,1,27
49779,249779,4,0,61
49780,249780,4,1,53
49781,249781,3,1,55
49782,249782,3,0,32
49783,249783,2,0,40
49784,249784,4,1,20
49785,249785,3,1,38
49786,249786,4,1,33
49787,249787,3,1,27
49788,249788,4,0,51
49789,249789,2,0,48
49790,249790,2,0,44
49791,249791,4,1,17
49792,249792,3,0,38
49793,249793,4,0,26
49794,249794,5,0,30
49795,249795,5,1,21
49796,249796,5,1,23
49797,249797,3,1,34
49798,249798,4,1,36
49799,249799,4,1,54
49800,249800,4,1,25
49801,249801,4,1,50
49802,249802,4,1,52
49803,249803,5,0,30
49804,249804,4,0,63
49805,249805,4,1,57
49806,249806,4,1,21
49807,249807,5,1,53
49808,249808,3,1,39
49809,249809,3,1,19
49810,249810,5,0,17
49811,249811,3,1,16
49812,249812,3,1,16
49813,249813,4,0,36
49814,249814,3,0,53
49815,249815,5,0,38
49816,249816,4,0,70
49817,249817,5,1,70
49818,249818,5,1,24
49819,249819,4,1,24
49820,249820,5,0,55
49821,249821,2,0,25
49822,249822,4,0,22
49823,249823,3,0,66
49824,249824,4,0,46
49825,249825,3,0,40
49826,249826,5,1,36
49827,249827,3,0,37
49828,249828,4,1,40
49829,249829,1,0,47
49830,249830,4,1,31
49831,249831,2,1,50
49832,249832,4,0,48
49833,249833,4,0,54
49834,249834,5,1,16
49835,249835,3,1,20
49836,249836,5,1,51
49837,249837,5,0,61
49838,249838,3,1,19
49839,249839,3,1,59
49840,249840,4,0,65
49841,249841,4,1,35
49842,249842,4,1,17
49843,249843,5,0,61
49844,249844,4,0,33
49845,249845,4,1,43
49846,249846,4,0,68
49847,249847,1,1,69
49848,249848,5,1,29
49849,249849,4,0,50
49850,249850,4,0,21
49851,249851,3,1,48
49852,249852,3,0,33
49853,249853,4,1,39
49854,249854,4,1,20
49855,249855,4,0,61
49856,249856,3,0,16
49857,249857,5,0,29
49858,249858,3,0,69
49859,249859,5,1,17
49860,249860,3,0,66
49861,249861,3,1,70
49862,249862,5,0,29
49863,249863,4,1,74
49864,249864,3,0,68
49865,249865,4,1,67
49866,249866,3,0,68
49867,249867,3,1,58
49868,249868,3,0,35
49869,249869,4,1,67
49870,249870,4,1,70
49871,249871,5,1,51
49872,249872,4,1,71
49873,249873,4,1,63
49874,249874,4,1,28
49875,249875,3,1,32
49876,249876,4,0,32
49877,249877,3,0,31
49878,249878,2,0,59
49879,249879,1,0,54
49880,249880,4,0,57
49881,249881,4,0,75
49882,249882,4,0,62
49883,249883,4,0,19
49884,249884,3,0,72
49885,249885,5,0,31
49886,249886,4,1,17
49887,249887,3,1,34
49888,249888,4,0,75
49889,249889,3,0,64
49890,249890,4,0,49
49891,249891,4,0,49
49892,249892,5,0,22
49893,249893,3,1,35
49894,249894,5,0,16
49895,249895,4,0,17
49896,249896,4,0,40
49897,249897,4,1,34
49898,249898,5,0,47
49899,249899,4,0,38
49900,249900,1,1,39
49901,249901,5,0,30
49902,249902,4,1,34
49903,249903,5,1,74
49904,249904,4,0,52
49905,249905,5,1,28
49906,249906,3,1,47
49907,249907,5,0,49
49908,249908,5,1,19
49909,249909,4,0,25
49910,249910,3,0,57
49911,249911,3,0,73
49912,249912,3,1,75
49913,249913,5,1,34
49914,249914,4,1,42
49915,249915,5,0,40
49916,249916,5,1,23
49917,249917,5,0,57
49918,249918,4,0,46
49919,249919,5,0,70
49920,249920,4,1,33
49921,249921,5,0,35
49922,249922,3,0,58
49923,249923,4,0,55
49924,249924,4,1,46
49925,249925,2,1,30
49926,249926,4,1,71
49927,249927,3,0,42
49928,249928,4,0,54
49929,249929,4,0,67
49930,249930,3,1,23
49931,249931,4,0,39
49932,249932,4,1,69
49933,249933,4,0,60
49934,249934,4,1,31
49935,249935,2,0,45
49936,249936,4,1,65
49937,249937,3,0,36
49938,249938,3,0,41
49939,249939,3,0,42
49940,249940,5,0,26
49941,249941,5,0,73
49942,249942,4,0,60
49943,249943,4,0,60
49944,249944,4,1,59
49945,249945,3,1,43
49946,249946,5,1,66
49947,249947,5,1,62
49948,249948,3,0,49
49949,249949,3,0,65
49950,249950,2,0,52
49951,249951,4,0,60
49952,249952,5,1,36
49953,249953,5,0,75
49954,249954,5,0,31
49955,249955,3,1,53
49956,249956,2,0,38
49957,249957,5,0,49
49958,249958,4,0,37
49959,249959,4,1,24
49960,249960,5,1,55
49961,249961,5,1,31
49962,249962,4,1,44
49963,249963,4,0,37
49964,249964,3,1,51
49965,249965,3,0,16
49966,249966,5,1,53
49967,249967,4,1,60
49968,249968,3,1,47
49969,249969,4,0,16
49970,249970,4,1,35
49971,249971,3,0,56
49972,249972,5,1,69
49973,249973,4,0,28
49974,249974,3,1,47
49975,249975,3,1,61
49976,249976,5,0,67
49977,249977,3,1,65
49978,249978,3,0,49
49979,249979,3,0,52
49980,249980,3,1,43
49981,249981,4,1,56
49982,249982,2,1,55
49983,249983,3,1,58
49984,249984,5,0,55
49985,249985,4,0,29
49986,249986,4,0,19
49987,249987,4,0,64
49988,249988,3,0,26
49989,249989,3,1,68
49990,249990,4,0,49
49991,249991,3,1,49
49992,249992,5,1,52
49993,249993,4,1,41
49994,249994,4,0,22
49995,249995,4,0,67
49996,249996,3,1,63
49997,249997,5,0,54
49998,249998,4,1,52
49999,249999,5,1,20
50000,250000,3,1,71
50001,250001,4,1,55
50002,250002,4,0,72
50003,250003,2,0,27
50004,250004,5,1,45
50005,250005,5,0,68
50006,250006,4,0,24
50007,250007,4,0,58
50008,250008,4,0,35
50009,250009,2,0,52
50010,250010,3,1,35
50011,250011,5,1,20
50012,250012,5,0,18
50013,250013,3,1,45
50014,250014,4,0,51
50015,250015,5,0,71
50016,250016,3,0,28
50017,250017,4,1,45
50018,250018,3,1,18
50019,250019,1,1,63
50020,250020,5,0,25
50021,250021,4,0,36
50022,250022,5,1,44
50023,250023,3,0,73
50024,250024,5,0,37
50025,250025,4,1,74
50026,250026,2,1,68
50027,250027,5,1,19
50028,250028,3,0,72
50029,250029,4,0,25
50030,250030,4,0,37
50031,250031,5,1,51
50032,250032,4,1,65
50033,250033,2,1,67
50034,250034,3,0,68
50035,250035,3,1,71
50036,250036,4,1,74
50037,250037,4,0,64
50038,250038,4,0,48
50039,250039,2,1,73
50040,250040,3,0,45
50041,250041,4,1,46
50042,250042,5,1,23
50043,250043,5,0,29
50044,250044,3,0,60
50045,250045,4,1,29
50046,250046,3,1,68
50047,250047,4,0,64
50048,250048,3,1,48
50049,250049,2,1,69
50050,250050,5,1,19
50051,250051,2,1,61
50052,250052,4,0,42
50053,250053,4,1,39
50054,250054,2,0,24
50055,250055,4,0,22
50056,250056,3,1,33
50057,250057,3,0,25
50058,250058,5,0,30
50059,250059,5,0,45
50060,250060,3,1,18
50061,250061,5,1,31
50062,250062,5,1,26
50063,250063,4,0,46
50064,250064,3,1,19
50065,250065,4,1,52
50066,250066,2,1,75
50067,250067,3,0,43
50068,250068,4,1,22
50069,250069,4,0,32
50070,250070,1,0,31
50071,250071,2,0,63
50072,250072,5,1,32
50073,250073,4,0,67
50074,250074,4,0,56
50075,250075,3,1,31
50076,250076,4,0,19
50077,250077,5,1,39
50078,250078,3,1,75
50079,250079,3,0,50
50080,250080,4,1,21
50081,250081,5,1,38
50082,250082,5,1,75
50083,250083,4,1,46
50084,250084,5,0,40
50085,250085,5,1,69
50086,250086,3,1,59
50087,250087,5,1,59
50088,250088,3,0,47
50089,250089,3,0,58
50090,250090,5,1,19
50091,250091,3,0,30
50092,250092,3,0,37
50093,250093,4,0,34
50094,250094,4,0,57
50095,250095,4,0,68
50096,250096,3,0,27
50097,250097,3,0,19
50098,250098,3,0,27
50099,250099,4,0,19
50100,250100,5,0,75
50101,250101,3,0,66
50102,250102,3,0,29
50103,250103,5,1,63
50104,250104,3,0,45
50105,250105,3,0,56
50106,250106,3,0,23
50107,250107,5,1,27
50108,250108,4,0,40
50109,250109,3,1,44
50110,250110,3,0,59
50111,250111,1,1,68
50112,250112,3,1,52
50113,250113,4,0,69
50114,250114,4,0,22
50115,250115,2,0,20
50116,250116,3,0,31
50117,250117,5,0,32
50118,250118,3,0,19
50119,250119,3,0,66
50120,250120,3,1,60
50121,250121,4,1,46
50122,250122,5,0,21
50123,250123,3,0,45
50124,250124,5,1,47
50125,250125,5,0,16
50126,250126,2,1,66
50127,250127,4,0,61
50128,250128,4,1,52
50129,250129,5,1,60
50130,250130,4,1,26
50131,250131,4,0,45
50132,250132,5,1,42
50133,250133,2,1,59
50134,250134,4,0,70
50135,250135,5,1,29
50136,250136,3,0,50
50137,250137,4,1,59
50138,250138,5,0,41
50139,250139,2,0,32
50140,250140,5,0,38
50141,250141,5,1,27
50142,250142,4,0,37
50143,250143,2,0,22
50144,250144,5,1,51
50145,250145,3,0,27
50146,250146,5,0,48
50147,250147,4,1,16
50148,250148,4,0,61
50149,250149,5,0,16
50150,250150,3,1,73
50151,250151,5,0,51
50152,250152,4,1,34
50153,250153,5,1,32
50154,250154,4,1,19
50155,250155,4,0,39
50156,250156,3,1,23
50157,250157,5,1,63
50158,250158,3,0,32
50159,250159,3,0,69
50160,250160,3,0,45
50161,250161,5,1,37
50162,250162,4,0,68
50163,250163,4,0,75
50164,250164,4,1,60
50165,250165,3,1,52
50166,250166,2,0,26
50167,250167,5,0,54
50168,250168,5,0,39
50169,250169,4,1,55
50170,250170,4,0,58
50171,250171,4,0,38
50172,250172,4,0,63
50173,250173,5,1,23
50174,250174,4,1,31
50175,250175,4,1,17
50176,250176,4,1,25
50177,250177,5,1,54
50178,250178,4,0,29
50179,250179,5,1,60
50180,250180,4,0,29
50181,250181,4,0,21
50182,250182,5,1,37
50183,250183,4,1,54
50184,250184,3,1,61
50185,250185,4,0,22
50186,250186,2,1,54
50187,250187,4,0,23
50188,250188,4,1,47
50189,250189,5,0,16
50190,250190,3,0,67
50191,250191,1,1,32
50192,250192,5,1,45
50193,250193,3,0,62
50194,250194,5,1,36
50195,250195,4,0,37
50196,250196,1,0,46
50197,250197,3,0,52
50198,250198,2,0,73
50199,250199,4,0,74
50200,250200,5,0,69
50201,250201,3,1,63
50202,250202,2,1,39
50203,250203,4,0,37
50204,250204,3,0,68
50205,250205,4,0,49
50206,250206,3,1,64
50207,250207,2,0,60
50208,250208,5,0,63
50209,250209,4,1,45
50210,250210,3,1,71
50211,250211,4,1,49
50212,250212,3,0,69
50213,250213,4,0,17
50214,250214,5,0,34
50215,250215,5,0,58
50216,250216,5,1,39
50217,250217,2,0,53
50218,250218,5,1,63
50219,250219,4,0,20
50220,250220,3,0,41
50221,250221,3,0,65
50222,250222,5,0,42
50223,250223,4,0,28
50224,250224,2,0,24
50225,250225,4,1,67
50226,250226,4,1,16
50227,250227,3,1,20
50228,250228,4,0,35
50229,250229,2,1,34
50230,250230,4,1,71
50231,250231,2,0,22
50232,250232,4,1,61
50233,250233,3,1,56
50234,250234,3,1,41
50235,250235,4,0,60
50236,250236,2,1,32
50237,250237,2,0,39
50238,250238,3,1,31
50239,250239,3,1,17
50240,250240,5,1,29
50241,250241,3,0,48
50242,250242,3,0,29
50243,250243,2,1,28
50244,250244,4,0,59
50245,250245,5,1,33
50246,250246,4,0,18
50247,250247,3,1,47
50248,250248,1,0,47
50249,250249,4,1,44
50250,250250,5,0,67
50251,250251,3,0,56
50252,250252,3,1,62
50253,250253,5,1,35
50254,250254,3,1,40
50255,250255,4,1,31
50256,250256,5,1,19
50257,250257,3,0,23
50258,250258,1,1,24
50259,250259,4,0,32
50260,250260,5,0,21
50261,250261,5,1,39
50262,250262,3,0,25
50263,250263,4,1,40
50264,250264,4,0,23
50265,250265,3,0,28
50266,250266,4,0,25
50267,250267,4,0,34
50268,250268,4,1,55
50269,250269,5,1,48
50270,250270,5,0,62
50271,250271,4,0,35
50272,250272,4,0,46
50273,250273,5,0,74
50274,250274,4,0,48
50275,250275,5,0,21
50276,250276,5,1,18
50277,250277,3,1,60
50278,250278,5,0,26
50279,250279,5,0,28
50280,250280,4,0,65
50281,250281,4,0,31
50282,250282,3,1,45
50283,250283,4,0,69
50284,250284,3,0,28
50285,250285,3,1,59
50286,250286,5,0,67
50287,250287,5,0,52
50288,250288,5,1,28
50289,250289,4,0,54
50290,250290,3,1,66
50291,250291,4,1,59
50292,250292,4,0,72
50293,250293,4,0,32
50294,250294,5,0,57
50295,250295,5,1,65
50296,250296,3,0,20
50297,250297,4,0,70
50298,250298,3,0,36
50299,250299,4,1,75
50300,250300,4,0,45
50301,250301,2,1,25
50302,250302,3,0,21
50303,250303,4,0,35
50304,250304,5,1,33
50305,250305,4,0,20
50306,250306,3,1,23
50307,250307,3,0,45
50308,250308,5,1,68
50309,250309,5,1,19
50310,250310,4,0,64
50311,250311,4,0,75
50312,250312,5,1,68
50313,250313,1,0,69
50314,250314,4,0,46
50315,250315,3,0,30
50316,250316,5,0,37
50317,250317,5,0,64
50318,250318,5,0,69
50319,250319,2,1,65
50320,250320,5,0,41
50321,250321,3,1,28
50322,250322,4,1,45
50323,250323,4,1,62
50324,250324,4,0,31
50325,250325,3,0,66
50326,250326,5,0,32
50327,250327,5,0,49
50328,250328,4,0,59
50329,250329,4,1,69
50330,250330,4,0,27
50331,250331,4,0,17
50332,250332,4,1,53
50333,250333,3,0,67
50334,250334,5,1,55
50335,250335,3,0,63
50336,250336,3,0,18
50337,250337,5,1,27
50338,250338,5,1,37
50339,250339,3,0,17
50340,250340,3,1,32
50341,250341,4,1,32
50342,250342,5,1,41
50343,250343,3,0,66
50344,250344,5,1,46
50345,250345,5,1,58
50346,250346,3,0,21
50347,250347,3,1,45
50348,250348,3,0,70
50349,250349,4,1,29
50350,250350,4,0,68
50351,250351,5,1,33
50352,250352,3,1,67
50353,250353,3,0,36
50354,250354,3,1,58
50355,250355,5,1,41
50356,250356,3,1,30
50357,250357,4,1,48
50358,250358,4,0,35
50359,250359,4,1,67
50360,250360,5,0,39
50361,250361,5,1,55
50362,250362,3,1,55
50363,250363,4,1,39
50364,250364,4,1,70
50365,250365,4,0,40
50366,250366,5,0,24
50367,250367,4,0,70
50368,250368,5,0,52
50369,250369,3,1,31
50370,250370,3,0,47
50371,250371,4,1,34
50372,250372,3,1,62
50373,250373,4,0,53
50374,250374,5,0,20
50375,250375,3,1,33
50376,250376,3,0,75
50377,250377,4,1,29
50378,250378,2,1,29
50379,250379,3,0,43
50380,250380,4,0,20
50381,250381,5,1,31
50382,250382,4,1,61
50383,250383,5,1,72
50384,250384,4,1,70
50385,250385,3,0,61
50386,250386,3,0,71
50387,250387,3,1,19
50388,250388,5,1,16
50389,250389,4,0,33
50390,250390,3,0,72
50391,250391,4,0,55
50392,250392,3,1,71
50393,250393,3,0,45
50394,250394,3,0,20
50395,250395,4,1,70
50396,250396,4,0,42
50397,250397,3,1,50
50398,250398,4,1,29
50399,250399,4,1,39
50400,250400,5,0,38
50401,250401,2,1,67
50402,250402,3,1,55
50403,250403,5,0,16
50404,250404,3,0,69
50405,250405,4,0,68
50406,250406,2,1,53
50407,250407,4,1,38
50408,250408,5,0,34
50409,250409,4,1,31
50410,250410,2,1,20
50411,250411,5,1,64
50412,250412,4,1,56
50413,250413,4,1,33
50414,250414,5,0,65
50415,250415,4,1,70
50416,250416,4,1,58
50417,250417,5,1,73
50418,250418,4,1,67
50419,250419,5,0,36
50420,250420,4,1,23
50421,250421,3,1,24
50422,250422,4,0,16
50423,250423,4,1,26
50424,250424,5,1,19
50425,250425,5,0,41
50426,250426,5,1,20
50427,250427,4,1,62
50428,250428,3,0,50
50429,250429,2,0,30
50430,250430,3,0,16
50431,250431,5,1,32
50432,250432,3,1,54
50433,250433,5,1,69
50434,250434,5,0,71
50435,250435,5,1,75
50436,250436,4,1,35
50437,250437,3,1,57
50438,250438,3,0,27
50439,250439,4,0,58
50440,250440,4,0,49
50441,250441,4,0,31
